entry,at,order
"Turn: 5♣, 2♦, A♠ [9♥]",2023-02-17T18:03:33.220Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.24",2023-02-17T18:03:32.375Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T18:03:31.522Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" bets 0.24",2023-02-17T18:03:30.117Z,1.68E+14
"Flop:  [5♣, 2♦, A♠]",2023-02-17T18:03:26.932Z,1.68E+14
"""Thler @ p2tt-yMqE3"" checks",2023-02-17T18:03:26.099Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.08",2023-02-17T18:03:22.455Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.08",2023-02-17T18:03:21.490Z,1.68E+14
"""Thler @ p2tt-yMqE3"" posts a big blind of 0.08",2023-02-17T18:03:19.607Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" posts a small blind of 0.04",2023-02-17T18:03:19.607Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (31.26) | #2 ""Teddy @ B8LTKKxPBI"" (30.52) | #10 ""Thler @ p2tt-yMqE3"" (12.22)",2023-02-17T18:03:19.607Z,1.68E+14
"-- starting hand #16 (id: gfclidijwjao)  (No Limit Texas Hold'em) (dealer: ""dere @ IB1rRLac0F"") --",2023-02-17T18:03:19.607Z,1.68E+14
"The admin updated the player ""dere @ IB1rRLac0F"" stack from 13.26 to 31.26.",2023-02-17T18:03:19.607Z,1.68E+14
-- ending hand #15 --,2023-02-17T18:03:13.601Z,1.68E+14
"""dere @ IB1rRLac0F"" collected 1.00 from pot with Straight, 10 High (combination: 10♦, 9♣, 8♥, 7♠, 6♦)",2023-02-17T18:03:13.601Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a 10♦, 8♥.",2023-02-17T18:03:13.601Z,1.68E+14
"""Thler @ p2tt-yMqE3"" checks",2023-02-17T18:03:12.779Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:03:04.557Z,1.68E+14
"River: 4♣, 6♦, 7♠, 7♣ [9♣]",2023-02-17T18:03:01.693Z,1.68E+14
"""Thler @ p2tt-yMqE3"" calls 0.08",2023-02-17T18:03:00.831Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" folds",2023-02-17T18:02:59.613Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 0.08",2023-02-17T18:02:58.382Z,1.68E+14
"Turn: 4♣, 6♦, 7♠ [7♣]",2023-02-17T18:02:55.289Z,1.68E+14
"""Thler @ p2tt-yMqE3"" checks",2023-02-17T18:02:54.462Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" checks",2023-02-17T18:02:53.230Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:02:51.389Z,1.68E+14
"Flop:  [4♣, 6♦, 7♠]",2023-02-17T18:02:49.576Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.28",2023-02-17T18:02:48.728Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.28",2023-02-17T18:02:47.805Z,1.68E+14
"WARNING: the admin queued the stack change for the player ""dere @ IB1rRLac0F"" adding 18.00 chips in the next hand.",2023-02-17T18:02:45.403Z,1.68E+14
"""Thler @ p2tt-yMqE3"" raises to 0.28",2023-02-17T18:02:44.303Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" posts a big blind of 0.08",2023-02-17T18:02:40.678Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a small blind of 0.04",2023-02-17T18:02:40.678Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (12.62) | #2 ""Teddy @ B8LTKKxPBI"" (30.80) | #10 ""Thler @ p2tt-yMqE3"" (12.58)",2023-02-17T18:02:40.678Z,1.68E+14
"-- starting hand #15 (id: 1hynih9yyhtr)  (No Limit Texas Hold'em) (dealer: ""Thler @ p2tt-yMqE3"") --",2023-02-17T18:02:40.678Z,1.68E+14
-- ending hand #14 --,2023-02-17T18:02:34.671Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" collected 5.40 from pot",2023-02-17T18:02:34.671Z,1.68E+14
"Uncalled bet of 5.40 returned to ""Teddy @ B8LTKKxPBI""",2023-02-17T18:02:34.671Z,1.68E+14
"""dere @ IB1rRLac0F"" folds",2023-02-17T18:02:33.797Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" bets 5.40",2023-02-17T18:02:32.633Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:02:30.209Z,1.68E+14
"Turn: 6♠, 9♦, 8♣ [A♥]",2023-02-17T18:02:27.964Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 2.40",2023-02-17T18:02:27.147Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" raises to 2.40",2023-02-17T18:02:25.966Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 0.60",2023-02-17T18:02:23.213Z,1.68E+14
"Flop:  [6♠, 9♦, 8♣]",2023-02-17T18:02:20.098Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.28",2023-02-17T18:02:19.275Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 0.28",2023-02-17T18:02:17.033Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T18:02:14.190Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.08",2023-02-17T18:02:05.502Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a big blind of 0.08",2023-02-17T18:02:04.282Z,1.68E+14
"""Thler @ p2tt-yMqE3"" posts a small blind of 0.04",2023-02-17T18:02:04.282Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (15.30) | #2 ""Teddy @ B8LTKKxPBI"" (28.08) | #10 ""Thler @ p2tt-yMqE3"" (12.62)",2023-02-17T18:02:04.282Z,1.68E+14
"-- starting hand #14 (id: rsktctxlcd4s)  (No Limit Texas Hold'em) (dealer: ""Teddy @ B8LTKKxPBI"") --",2023-02-17T18:02:04.282Z,1.68E+14
-- ending hand #13 --,2023-02-17T18:01:58.250Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" collected 1.68 from pot with Pair, Q's (combination: Q♣, Q♥, A♥, K♣, J♠)",2023-02-17T18:01:58.250Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" shows a 7♦, J♠.",2023-02-17T18:01:58.250Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:01:57.429Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" checks",2023-02-17T18:01:54.374Z,1.68E+14
"River: A♥, K♣, Q♣, Q♥ [9♠]",2023-02-17T18:01:52.122Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:01:51.276Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" checks",2023-02-17T18:01:49.856Z,1.68E+14
"Turn: A♥, K♣, Q♣ [Q♥]",2023-02-17T18:01:47.922Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.42",2023-02-17T18:01:47.105Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T18:01:46.171Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" bets 0.42",2023-02-17T18:01:41.290Z,1.68E+14
"Flop:  [A♥, K♣, Q♣]",2023-02-17T18:01:37.644Z,1.68E+14
"""Thler @ p2tt-yMqE3"" calls 0.28",2023-02-17T18:01:36.823Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.28",2023-02-17T18:01:35.650Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 0.28",2023-02-17T18:01:33.908Z,1.68E+14
"""Thler @ p2tt-yMqE3"" posts a big blind of 0.08",2023-02-17T18:01:31.428Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" posts a small blind of 0.04",2023-02-17T18:01:31.428Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (16.00) | #2 ""Teddy @ B8LTKKxPBI"" (27.10) | #10 ""Thler @ p2tt-yMqE3"" (12.90)",2023-02-17T18:01:31.428Z,1.68E+14
"-- starting hand #13 (id: cpyzaye3qddp)  (No Limit Texas Hold'em) (dealer: ""dere @ IB1rRLac0F"") --",2023-02-17T18:01:31.428Z,1.68E+14
-- ending hand #12 --,2023-02-17T18:01:25.422Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a 8♥, K♦.",2023-02-17T18:01:25.422Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" collected 6.30 from pot with Pair, 9's (combination: 9♠, 9♦, 10♠, 7♦, 4♠)",2023-02-17T18:01:25.422Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" shows a 9♠, 3♣.",2023-02-17T18:01:25.422Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T18:01:24.542Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 2.10",2023-02-17T18:01:23.458Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 2.10",2023-02-17T18:01:22.067Z,1.68E+14
"River: 7♦, 10♠, 4♠, 9♦ [2♣]",2023-02-17T18:01:18.619Z,1.68E+14
"""Thler @ p2tt-yMqE3"" checks",2023-02-17T18:01:17.729Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" checks",2023-02-17T18:01:14.080Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:01:06.033Z,1.68E+14
"Turn: 7♦, 10♠, 4♠ [9♦]",2023-02-17T18:01:04.209Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.42",2023-02-17T18:01:03.382Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.42",2023-02-17T18:01:02.041Z,1.68E+14
"""Thler @ p2tt-yMqE3"" bets 0.42",2023-02-17T18:01:00.328Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" checks",2023-02-17T18:00:45.409Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:00:43.269Z,1.68E+14
"Flop:  [7♦, 10♠, 4♠]",2023-02-17T18:00:41.459Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.28",2023-02-17T18:00:40.648Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.28",2023-02-17T18:00:39.757Z,1.68E+14
"""Thler @ p2tt-yMqE3"" raises to 0.28",2023-02-17T18:00:38.392Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" posts a big blind of 0.08",2023-02-17T18:00:33.006Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a small blind of 0.04",2023-02-17T18:00:33.006Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (18.80) | #2 ""Teddy @ B8LTKKxPBI"" (23.60) | #10 ""Thler @ p2tt-yMqE3"" (13.60)",2023-02-17T18:00:33.006Z,1.68E+14
"-- starting hand #12 (id: u3cfq2gqnd21)  (No Limit Texas Hold'em) (dealer: ""Thler @ p2tt-yMqE3"") --",2023-02-17T18:00:33.006Z,1.68E+14
-- ending hand #11 --,2023-02-17T18:00:27.002Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" collected 2.48 from pot with Pair, Q's (combination: Q♠, Q♥, K♦, 9♥, 8♥)",2023-02-17T18:00:27.002Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" shows a K♦, Q♠.",2023-02-17T18:00:27.002Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.88",2023-02-17T18:00:26.195Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" bets 0.88",2023-02-17T18:00:25.091Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:00:20.426Z,1.68E+14
"River: 7♠, 8♥, 2♣, Q♥ [9♥]",2023-02-17T18:00:19.388Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" checks",2023-02-17T18:00:18.586Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:00:16.459Z,1.68E+14
"Turn: 7♠, 8♥, 2♣ [Q♥]",2023-02-17T18:00:15.363Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T18:00:14.462Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.24",2023-02-17T18:00:13.314Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 0.24",2023-02-17T18:00:12.233Z,1.68E+14
"""Thler @ p2tt-yMqE3"" checks",2023-02-17T18:00:09.184Z,1.68E+14
"Flop:  [7♠, 8♥, 2♣]",2023-02-17T18:00:05.742Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T18:00:04.903Z,1.68E+14
"""Thler @ p2tt-yMqE3"" calls 0.08",2023-02-17T18:00:04.023Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.08",2023-02-17T17:59:47.250Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a big blind of 0.08",2023-02-17T17:59:45.727Z,1.68E+14
"""Thler @ p2tt-yMqE3"" posts a small blind of 0.04",2023-02-17T17:59:45.727Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (20.00) | #2 ""Teddy @ B8LTKKxPBI"" (22.32) | #10 ""Thler @ p2tt-yMqE3"" (13.68)",2023-02-17T17:59:45.727Z,1.68E+14
"-- starting hand #11 (id: odvm5zoctvjx)  (No Limit Texas Hold'em) (dealer: ""Teddy @ B8LTKKxPBI"") --",2023-02-17T17:59:45.727Z,1.68E+14
"The player ""dere @ IB1rRLac0F"" joined the game with a stack of 20.00.",2023-02-17T17:59:45.727Z,1.68E+14
-- ending hand #10 --,2023-02-17T17:59:39.613Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" collected 4.32 from pot with Straight, 8 High (combination: 8♠, 7♣, 6♠, 5♦, 4♣)",2023-02-17T17:59:39.613Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" shows a 8♠, 5♦.",2023-02-17T17:59:39.613Z,1.68E+14
"""Thler @ p2tt-yMqE3"" calls 1.44",2023-02-17T17:59:38.771Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" bets 1.44",2023-02-17T17:59:37.273Z,1.68E+14
"River: K♦, J♠, 4♣, 6♠ [7♣]",2023-02-17T17:59:34.203Z,1.68E+14
"""Thler @ p2tt-yMqE3"" calls 0.48",2023-02-17T17:59:33.332Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" bets 0.48",2023-02-17T17:59:31.916Z,1.68E+14
"Turn: K♦, J♠, 4♣ [6♠]",2023-02-17T17:59:29.400Z,1.68E+14
"""Thler @ p2tt-yMqE3"" checks",2023-02-17T17:59:28.525Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" checks",2023-02-17T17:59:25.615Z,1.68E+14
"Flop:  [K♦, J♠, 4♣]",2023-02-17T17:59:24.197Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.24",2023-02-17T17:59:23.344Z,1.68E+14
"""Thler @ p2tt-yMqE3"" raises to 0.24",2023-02-17T17:59:22.083Z,1.68E+14
"The admin approved the player ""dere @ IB1rRLac0F"" participation with a stack of 20.00.",2023-02-17T17:59:19.555Z,1.68E+14
"The player ""dere @ IB1rRLac0F"" requested a seat.",2023-02-17T17:59:19.555Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" posts a big blind of 0.08",2023-02-17T17:59:15.512Z,1.68E+14
"""Thler @ p2tt-yMqE3"" posts a small blind of 0.04",2023-02-17T17:59:15.512Z,1.68E+14
"Player stacks: #2 ""Teddy @ B8LTKKxPBI"" (20.16) | #10 ""Thler @ p2tt-yMqE3"" (15.84)",2023-02-17T17:59:15.512Z,1.68E+14
"-- starting hand #10 (id: 3zq4ppvvuqwh)  (No Limit Texas Hold'em) (dealer: ""Thler @ p2tt-yMqE3"") --",2023-02-17T17:59:15.512Z,1.68E+14
"The player ""dere @ IB1rRLac0F"" quits the game with a stack of 0.00.",2023-02-17T17:59:15.512Z,1.68E+14
-- ending hand #9 --,2023-02-17T17:59:09.507Z,1.68E+14
"""Thler @ p2tt-yMqE3"" collected 12.64 from pot with Straight, 7 High (combination: 7♣, 6♥, 5♦, 4♦, 3♥)",2023-02-17T17:59:09.507Z,1.68E+14
"River: 4♦, 4♥, 7♣, 3♥ [3♠]",2023-02-17T17:59:05.504Z,1.68E+14
"""Thler @ p2tt-yMqE3"" shows a 5♦, 6♥.",2023-02-17T17:59:01.472Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a 7♥, A♥.",2023-02-17T17:59:01.472Z,1.68E+14
Some players choose to not run it twice.,2023-02-17T17:59:00.612Z,1.68E+14
"""Thler @ p2tt-yMqE3"" chooses to not run it twice.",2023-02-17T17:59:00.612Z,1.68E+14
"""dere @ IB1rRLac0F"" chooses to  run it twice.",2023-02-17T17:59:00.448Z,1.68E+14
Remaining players decide whether to run it twice.,2023-02-17T17:58:59.432Z,1.68E+14
"""Thler @ p2tt-yMqE3"" calls 4.88",2023-02-17T17:58:59.432Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 4.88 and go all in",2023-02-17T17:58:58.181Z,1.68E+14
"""Thler @ p2tt-yMqE3"" checks",2023-02-17T17:58:55.549Z,1.68E+14
"Turn: 4♦, 4♥, 7♣ [3♥]",2023-02-17T17:58:53.669Z,1.68E+14
"""Thler @ p2tt-yMqE3"" calls 0.96",2023-02-17T17:58:52.783Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" folds",2023-02-17T17:58:50.169Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 0.96",2023-02-17T17:58:49.211Z,1.68E+14
"""Thler @ p2tt-yMqE3"" checks",2023-02-17T17:58:47.070Z,1.68E+14
"Flop:  [4♦, 4♥, 7♣]",2023-02-17T17:58:43.867Z,1.68E+14
"""Thler @ p2tt-yMqE3"" calls 0.32",2023-02-17T17:58:42.992Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.32",2023-02-17T17:58:41.105Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 0.32",2023-02-17T17:58:39.825Z,1.68E+14
"""Thler @ p2tt-yMqE3"" calls 0.08",2023-02-17T17:58:37.158Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.08",2023-02-17T17:58:29.868Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a big blind of 0.08",2023-02-17T17:58:28.567Z,1.68E+14
"""Thler @ p2tt-yMqE3"" posts a small blind of 0.04",2023-02-17T17:58:28.567Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (6.16) | #2 ""Teddy @ B8LTKKxPBI"" (20.48) | #10 ""Thler @ p2tt-yMqE3"" (9.36)",2023-02-17T17:58:28.567Z,1.68E+14
"-- starting hand #9 (id: tqwmwewbbco9)  (No Limit Texas Hold'em) (dealer: ""Teddy @ B8LTKKxPBI"") --",2023-02-17T17:58:28.567Z,1.68E+14
-- ending hand #8 --,2023-02-17T17:58:20.558Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" collected 10.24 from pot with Pair, 8's on the second run  (combination: 8♦, 8♣, A♥, K♦, 6♥)",2023-02-17T17:58:20.558Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" collected 10.24 from pot with Pair, 8's (combination: 8♦, 8♣, A♥, 6♥, 5♦)",2023-02-17T17:58:20.558Z,1.68E+14
"River (second run): 6♥, 4♦, 5♦, 8♣ [K♦]",2023-02-17T17:58:16.546Z,1.68E+14
"River: 6♥, 4♦, 5♦, 8♣ [3♥]",2023-02-17T17:58:12.479Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" shows a 8♦, A♥.",2023-02-17T17:58:08.438Z,1.68E+14
"""dere @ IB1rRLac0F"" shows a J♦, 8♥.",2023-02-17T17:58:08.438Z,1.68E+14
All players in hand choose to run it twice.,2023-02-17T17:58:07.587Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" chooses to  run it twice.",2023-02-17T17:58:07.587Z,1.68E+14
"""dere @ IB1rRLac0F"" chooses to  run it twice.",2023-02-17T17:58:07.445Z,1.68E+14
Remaining players decide whether to run it twice.,2023-02-17T17:58:06.439Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 9.28",2023-02-17T17:58:06.439Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" raises to 9.28 and go all in",2023-02-17T17:58:03.048Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 1.92",2023-02-17T17:58:00.068Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" checks",2023-02-17T17:57:57.113Z,1.68E+14
"Turn: 6♥, 4♦, 5♦ [8♣]",2023-02-17T17:57:55.849Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.64",2023-02-17T17:57:55.037Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" bets 0.64",2023-02-17T17:57:53.912Z,1.68E+14
"Flop:  [6♥, 4♦, 5♦]",2023-02-17T17:57:50.632Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T17:57:49.767Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.28",2023-02-17T17:57:48.671Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 0.28",2023-02-17T17:57:47.157Z,1.68E+14
"""Thler @ p2tt-yMqE3"" posts a big blind of 0.08",2023-02-17T17:57:45.110Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" posts a small blind of 0.04",2023-02-17T17:57:45.110Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (16.36) | #2 ""Teddy @ B8LTKKxPBI"" (10.20) | #10 ""Thler @ p2tt-yMqE3"" (9.44)",2023-02-17T17:57:45.110Z,1.68E+14
"-- starting hand #8 (id: 4xpj1eevbwvx)  (No Limit Texas Hold'em) (dealer: ""dere @ IB1rRLac0F"") --",2023-02-17T17:57:45.110Z,1.68E+14
-- ending hand #7 --,2023-02-17T17:57:39.191Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" collected 2.40 from pot",2023-02-17T17:57:39.191Z,1.68E+14
"Uncalled bet of 2.40 returned to ""Teddy @ B8LTKKxPBI""",2023-02-17T17:57:39.191Z,1.68E+14
"""dere @ IB1rRLac0F"" folds",2023-02-17T17:57:38.342Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" raises to 3.52",2023-02-17T17:57:37.502Z,1.68E+14
"""dere @ IB1rRLac0F"" raises to 1.12",2023-02-17T17:57:33.763Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" raises to 0.32",2023-02-17T17:57:31.440Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 0.16",2023-02-17T17:57:28.751Z,1.68E+14
"Flop:  [K♦, A♦, 8♥]",2023-02-17T17:57:26.099Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" checks",2023-02-17T17:57:25.254Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.08",2023-02-17T17:57:23.934Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T17:57:22.994Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" posts a big blind of 0.08",2023-02-17T17:57:19.427Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a small blind of 0.04",2023-02-17T17:57:19.427Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (17.56) | #2 ""Teddy @ B8LTKKxPBI"" (9.00) | #10 ""Thler @ p2tt-yMqE3"" (9.44)",2023-02-17T17:57:19.427Z,1.68E+14
"-- starting hand #7 (id: r5hpupevoceq)  (No Limit Texas Hold'em) (dealer: ""Thler @ p2tt-yMqE3"") --",2023-02-17T17:57:19.427Z,1.68E+14
-- ending hand #6 --,2023-02-17T17:57:13.482Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" collected 0.60 from pot",2023-02-17T17:57:13.482Z,1.68E+14
"Uncalled bet of 8.40 returned to ""Teddy @ B8LTKKxPBI""",2023-02-17T17:57:13.482Z,1.68E+14
"""dere @ IB1rRLac0F"" folds",2023-02-17T17:57:12.671Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" bets 8.40 and go all in",2023-02-17T17:57:11.746Z,1.68E+14
"""dere @ IB1rRLac0F"" checks",2023-02-17T17:57:08.038Z,1.68E+14
"Flop:  [8♠, 7♣, K♣]",2023-02-17T17:57:07.158Z,1.68E+14
"""dere @ IB1rRLac0F"" calls 0.28",2023-02-17T17:57:06.316Z,1.68E+14
"""Thler @ p2tt-yMqE3"" folds",2023-02-17T17:57:05.447Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" raises to 0.28",2023-02-17T17:57:04.332Z,1.68E+14
"""dere @ IB1rRLac0F"" posts a big blind of 0.08",2023-02-17T17:57:00.267Z,1.68E+14
"""Thler @ p2tt-yMqE3"" posts a small blind of 0.04",2023-02-17T17:57:00.267Z,1.68E+14
"Player stacks: #1 ""dere @ IB1rRLac0F"" (17.84) | #2 ""Teddy @ B8LTKKxPBI"" (8.68) | #10 ""Thler @ p2tt-yMqE3"" (9.48)",2023-02-17T17:57:00.267Z,1.68E+14
"-- starting hand #6 (id: whh7hpv0llqo)  (No Limit Texas Hold'em) (dealer: ""Teddy @ B8LTKKxPBI"") --",2023-02-17T17:57:00.267Z,1.68E+14
-- ending hand #5 --,2023-02-17T17:56:54.346Z,1.68E+14
"""Thler @ p2tt-yMqE3"" collected 7.56 from pot",2023-02-17T17:56:54.346Z,1.68E+14
"Uncalled bet of 1.92 returned to ""Thler @ p2tt-yMqE3""",2023-02-17T17:56:54.346Z,1.68E+14
"""dere @ IB1rRLac0F"" folds",2023-02-17T17:56:53.466Z,1.68E+14
"""Thler @ p2tt-yMqE3"" raises to 4.44 and go all in",2023-02-17T17:56:46.807Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 2.52",2023-02-17T17:56:35.435Z,1.68E+14
"""Thler @ p2tt-yMqE3"" checks",2023-02-17T17:56:33.018Z,1.68E+14
"Turn: A♥, K♣, 7♣ [J♣]",2023-02-17T17:56:30.335Z,1.68E+14
"""Thler @ p2tt-yMqE3"" calls 0.84",2023-02-17T17:56:29.481Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" folds",2023-02-17T17:56:23.821Z,1.68E+14
"""dere @ IB1rRLac0F"" bets 0.84",2023-02-17T17:56:19.067Z,1.68E+14
"""Thler @ p2tt-yMqE3"" checks",2023-02-17T17:56:16.890Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" checks",2023-02-17T17:56:15.030Z,1.68E+14
"Flop:  [A♥, K♣, 7♣]",2023-02-17T17:56:12.979Z,1.68E+14
"""Thler @ p2tt-yMqE3"" calls 0.28",2023-02-17T17:56:12.157Z,1.68E+14
"""Teddy @ B8LTKKxPBI"" calls 0.28",2023-02-17T17:56:10.432Z,1.68E+14
